Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season
13,14,Solar,259,Saturday,September,Fall
19,20,Wind,259,Saturday,September,Fall
4,5,Wind,259,Saturday,September,Fall
8,9,Wind,259,Saturday,September,Fall
9,10,Wind,259,Saturday,September,Fall
10,11,Wind,259,Saturday,September,Fall
12,13,Solar,259,Saturday,September,Fall
18,19,Wind,259,Saturday,September,Fall
22,23,Wind,259,Saturday,September,Fall
0,1,Wind,259,Saturday,September,Fall
7,8,Wind,259,Saturday,September,Fall
11,12,Solar,259,Saturday,September,Fall
2,3,Wind,259,Saturday,September,Fall
21,22,Wind,260,Sunday,September,Fall
11,12,Solar,260,Sunday,September,Fall
20,21,Wind,260,Sunday,September,Fall
19,20,Wind,260,Sunday,September,Fall
22,23,Wind,260,Sunday,September,Fall
16,17,Wind,260,Sunday,September,Fall
15,16,Solar,260,Sunday,September,Fall
8,9,Wind,260,Sunday,September,Fall
6,7,Wind,260,Sunday,September,Fall
17,18,Wind,260,Sunday,September,Fall
13,14,Solar,260,Sunday,September,Fall
7,8,Wind,260,Sunday,September,Fall
18,19,Wind,260,Sunday,September,Fall
3,4,Wind,260,Sunday,September,Fall
0,1,Wind,260,Sunday,September,Fall
1,2,Wind,260,Sunday,September,Fall
14,15,Solar,260,Sunday,September,Fall
12,13,Solar,260,Sunday,September,Fall
2,3,Wind,260,Sunday,September,Fall
4,5,Wind,260,Sunday,September,Fall
23,0,Wind,260,Sunday,September,Fall
5,6,Wind,260,Sunday,September,Fall
10,11,Solar,260,Sunday,September,Fall
9,10,Wind,260,Sunday,September,Fall
2,3,Wind,261,Monday,September,Fall
4,5,Wind,261,Monday,September,Fall
8,9,Wind,261,Monday,September,Fall
6,7,Wind,261,Monday,September,Fall
5,6,Wind,261,Monday,September,Fall
13,14,Wind,261,Monday,September,Fall
7,8,Wind,261,Monday,September,Fall
16,17,Wind,261,Monday,September,Fall
23,0,Wind,261,Monday,September,Fall
22,23,Wind,261,Monday,September,Fall
21,22,Wind,261,Monday,September,Fall
11,12,Wind,261,Monday,September,Fall
14,15,Wind,261,Monday,September,Fall
3,4,Wind,261,Monday,September,Fall
12,13,Wind,261,Monday,September,Fall
19,20,Wind,261,Monday,September,Fall
17,18,Wind,261,Monday,September,Fall
15,16,Wind,261,Monday,September,Fall
9,10,Wind,261,Monday,September,Fall
1,2,Wind,261,Monday,September,Fall
0,1,Wind,261,Monday,September,Fall
10,11,Wind,261,Monday,September,Fall
18,19,Wind,261,Monday,September,Fall
20,21,Wind,261,Monday,September,Fall
0,1,Wind,262,Tuesday,September,Fall
14,15,Wind,262,Tuesday,September,Fall
8,9,Wind,262,Tuesday,September,Fall
9,10,Wind,262,Tuesday,September,Fall
22,23,Wind,262,Tuesday,September,Fall
11,12,Wind,262,Tuesday,September,Fall
17,18,Wind,262,Tuesday,September,Fall
21,22,Wind,262,Tuesday,September,Fall
20,21,Wind,262,Tuesday,September,Fall
16,17,Wind,262,Tuesday,September,Fall
18,19,Wind,262,Tuesday,September,Fall
19,20,Wind,262,Tuesday,September,Fall
3,4,Wind,262,Tuesday,September,Fall
7,8,Wind,262,Tuesday,September,Fall
15,16,Wind,262,Tuesday,September,Fall
1,2,Wind,262,Tuesday,September,Fall
4,5,Wind,262,Tuesday,September,Fall
2,3,Wind,262,Tuesday,September,Fall
10,11,Wind,262,Tuesday,September,Fall
23,0,Wind,262,Tuesday,September,Fall
5,6,Wind,262,Tuesday,September,Fall
6,7,Wind,262,Tuesday,September,Fall
12,13,Wind,262,Tuesday,September,Fall
13,14,Wind,262,Tuesday,September,Fall
8,9,Wind,263,Wednesday,September,Fall
12,13,Wind,263,Wednesday,September,Fall
18,19,Wind,263,Wednesday,September,Fall
21,22,Wind,263,Wednesday,September,Fall
6,7,Wind,263,Wednesday,September,Fall
15,16,Wind,263,Wednesday,September,Fall
2,3,Wind,263,Wednesday,September,Fall
16,17,Wind,263,Wednesday,September,Fall
3,4,Wind,263,Wednesday,September,Fall
4,5,Wind,263,Wednesday,September,Fall
14,15,Wind,263,Wednesday,September,Fall
22,23,Wind,263,Wednesday,September,Fall
19,20,Wind,263,Wednesday,September,Fall
9,10,Wind,263,Wednesday,September,Fall
5,6,Wind,263,Wednesday,September,Fall
17,18,Wind,263,Wednesday,September,Fall
23,0,Wind,263,Wednesday,September,Fall
10,11,Wind,263,Wednesday,September,Fall
13,14,Wind,263,Wednesday,September,Fall
0,1,Wind,263,Wednesday,September,Fall
20,21,Wind,263,Wednesday,September,Fall
1,2,Wind,263,Wednesday,September,Fall
7,8,Wind,263,Wednesday,September,Fall
11,12,Wind,263,Wednesday,September,Fall
5,6,Wind,264,Thursday,September,Fall
3,4,Wind,264,Thursday,September,Fall
2,3,Wind,264,Thursday,September,Fall
9,10,Wind,264,Thursday,September,Fall
23,0,Wind,264,Thursday,September,Fall
22,23,Wind,264,Thursday,September,Fall
15,16,Wind,264,Thursday,September,Fall
0,1,Wind,264,Thursday,September,Fall
14,15,Wind,264,Thursday,September,Fall
21,22,Wind,264,Thursday,September,Fall
17,18,Wind,264,Thursday,September,Fall
4,5,Wind,264,Thursday,September,Fall
18,19,Wind,264,Thursday,September,Fall
13,14,Wind,264,Thursday,September,Fall
6,7,Wind,264,Thursday,September,Fall
7,8,Wind,264,Thursday,September,Fall
8,9,Wind,264,Thursday,September,Fall
11,12,Wind,264,Thursday,September,Fall
20,21,Wind,264,Thursday,September,Fall
10,11,Wind,264,Thursday,September,Fall
1,2,Wind,264,Thursday,September,Fall
19,20,Wind,264,Thursday,September,Fall
12,13,Wind,264,Thursday,September,Fall
16,17,Wind,264,Thursday,September,Fall
10,11,Wind,265,Friday,September,Fall
7,8,Wind,265,Friday,September,Fall
5,6,Wind,265,Friday,September,Fall
11,12,Wind,265,Friday,September,Fall
22,23,Wind,265,Friday,September,Fall
14,15,Wind,265,Friday,September,Fall
6,7,Wind,265,Friday,September,Fall
12,13,Wind,265,Friday,September,Fall
20,21,Wind,265,Friday,September,Fall
1,2,Wind,265,Friday,September,Fall
15,16,Wind,265,Friday,September,Fall
3,4,Wind,265,Friday,September,Fall
9,10,Wind,265,Friday,September,Fall
21,22,Wind,265,Friday,September,Fall
4,5,Wind,265,Friday,September,Fall
13,14,Wind,265,Friday,September,Fall
19,20,Wind,265,Friday,September,Fall
18,19,Wind,265,Friday,September,Fall
23,0,Wind,265,Friday,September,Fall
8,9,Wind,265,Friday,September,Fall
0,1,Wind,265,Friday,September,Fall
17,18,Wind,265,Friday,September,Fall
16,17,Wind,265,Friday,September,Fall
2,3,Wind,265,Friday,September,Fall
22,23,Wind,266,Saturday,September,Fall
17,18,Solar,266,Saturday,September,Fall
23,0,Wind,266,Saturday,September,Fall
14,15,Solar,266,Saturday,September,Fall
9,10,Solar,266,Saturday,September,Fall
16,17,Solar,266,Saturday,September,Fall
6,7,Wind,266,Saturday,September,Fall
8,9,Wind,266,Saturday,September,Fall
21,22,Wind,266,Saturday,September,Fall
13,14,Solar,266,Saturday,September,Fall
4,5,Wind,266,Saturday,September,Fall
10,11,Solar,266,Saturday,September,Fall
3,4,Wind,266,Saturday,September,Fall
11,12,Solar,266,Saturday,September,Fall
15,16,Solar,266,Saturday,September,Fall
0,1,Wind,266,Saturday,September,Fall
7,8,Wind,266,Saturday,September,Fall
18,19,Wind,266,Saturday,September,Fall
5,6,Wind,266,Saturday,September,Fall
20,21,Wind,266,Saturday,September,Fall
2,3,Wind,266,Saturday,September,Fall
19,20,Wind,266,Saturday,September,Fall
1,2,Wind,266,Saturday,September,Fall
12,13,Solar,266,Saturday,September,Fall
10,11,Solar,267,Sunday,September,Fall
6,7,Wind,267,Sunday,September,Fall
8,9,Wind,267,Sunday,September,Fall
7,8,Wind,267,Sunday,September,Fall
9,10,Wind,267,Sunday,September,Fall
0,1,Wind,267,Sunday,September,Fall
21,22,Wind,267,Sunday,September,Fall
1,2,Wind,267,Sunday,September,Fall
23,0,Wind,267,Sunday,September,Fall
14,15,Solar,267,Sunday,September,Fall
19,20,Wind,267,Sunday,September,Fall
18,19,Wind,267,Sunday,September,Fall
13,14,Solar,267,Sunday,September,Fall
16,17,Solar,267,Sunday,September,Fall
22,23,Wind,267,Sunday,September,Fall
2,3,Wind,267,Sunday,September,Fall
17,18,Wind,267,Sunday,September,Fall
20,21,Wind,267,Sunday,September,Fall
11,12,Solar,267,Sunday,September,Fall
15,16,Solar,267,Sunday,September,Fall
12,13,Solar,267,Sunday,September,Fall
3,4,Wind,267,Sunday,September,Fall
4,5,Wind,267,Sunday,September,Fall
5,6,Wind,267,Sunday,September,Fall
19,20,Wind,268,Monday,September,Fall
1,2,Wind,268,Monday,September,Fall
3,4,Wind,268,Monday,September,Fall
4,5,Wind,268,Monday,September,Fall
23,0,Wind,268,Monday,September,Fall
8,9,Wind,268,Monday,September,Fall
0,1,Wind,268,Monday,September,Fall
5,6,Wind,268,Monday,September,Fall
17,18,Solar,268,Monday,September,Fall
10,11,Solar,268,Monday,September,Fall
22,23,Wind,268,Monday,September,Fall
18,19,Solar,268,Monday,September,Fall
16,17,Solar,268,Monday,September,Fall
11,12,Solar,268,Monday,September,Fall
21,22,Wind,268,Monday,September,Fall
9,10,Solar,268,Monday,September,Fall
6,7,Wind,268,Monday,September,Fall
13,14,Solar,268,Monday,September,Fall
2,3,Wind,268,Monday,September,Fall
14,15,Solar,268,Monday,September,Fall
12,13,Solar,268,Monday,September,Fall
15,16,Solar,268,Monday,September,Fall
20,21,Wind,268,Monday,September,Fall
7,8,Wind,268,Monday,September,Fall
22,23,Wind,269,Tuesday,September,Fall
15,16,Solar,269,Tuesday,September,Fall
20,21,Wind,269,Tuesday,September,Fall
21,22,Wind,269,Tuesday,September,Fall
18,19,Solar,269,Tuesday,September,Fall
23,0,Wind,269,Tuesday,September,Fall
4,5,Wind,269,Tuesday,September,Fall
19,20,Wind,269,Tuesday,September,Fall
7,8,Wind,269,Tuesday,September,Fall
16,17,Solar,269,Tuesday,September,Fall
2,3,Wind,269,Tuesday,September,Fall
12,13,Solar,269,Tuesday,September,Fall
5,6,Wind,269,Tuesday,September,Fall
1,2,Wind,269,Tuesday,September,Fall
9,10,Solar,269,Tuesday,September,Fall
0,1,Wind,269,Tuesday,September,Fall
13,14,Solar,269,Tuesday,September,Fall
11,12,Solar,269,Tuesday,September,Fall
14,15,Solar,269,Tuesday,September,Fall
17,18,Solar,269,Tuesday,September,Fall
3,4,Wind,269,Tuesday,September,Fall
10,11,Solar,269,Tuesday,September,Fall
8,9,Wind,269,Tuesday,September,Fall
6,7,Wind,269,Tuesday,September,Fall
20,21,Wind,270,Wednesday,September,Fall
1,2,Wind,270,Wednesday,September,Fall
13,14,Solar,270,Wednesday,September,Fall
9,10,Solar,270,Wednesday,September,Fall
6,7,Wind,270,Wednesday,September,Fall
22,23,Wind,270,Wednesday,September,Fall
10,11,Solar,270,Wednesday,September,Fall
18,19,Wind,270,Wednesday,September,Fall
0,1,Wind,270,Wednesday,September,Fall
12,13,Solar,270,Wednesday,September,Fall
5,6,Wind,270,Wednesday,September,Fall
23,0,Wind,270,Wednesday,September,Fall
7,8,Wind,270,Wednesday,September,Fall
2,3,Wind,270,Wednesday,September,Fall
3,4,Wind,270,Wednesday,September,Fall
8,9,Wind,270,Wednesday,September,Fall
21,22,Wind,270,Wednesday,September,Fall
19,20,Wind,270,Wednesday,September,Fall
17,18,Wind,270,Wednesday,September,Fall
4,5,Wind,270,Wednesday,September,Fall
11,12,Solar,270,Wednesday,September,Fall
15,16,Solar,270,Wednesday,September,Fall
16,17,Wind,270,Wednesday,September,Fall
14,15,Solar,270,Wednesday,September,Fall
1,2,Wind,271,Thursday,September,Fall
2,3,Wind,271,Thursday,September,Fall
22,23,Wind,271,Thursday,September,Fall
14,15,Solar,271,Thursday,September,Fall
4,5,Wind,271,Thursday,September,Fall
17,18,Solar,271,Thursday,September,Fall
10,11,Solar,271,Thursday,September,Fall
3,4,Wind,271,Thursday,September,Fall
0,1,Wind,271,Thursday,September,Fall
12,13,Solar,271,Thursday,September,Fall
5,6,Wind,271,Thursday,September,Fall
13,14,Solar,271,Thursday,September,Fall
23,0,Wind,271,Thursday,September,Fall
18,19,Wind,271,Thursday,September,Fall
11,12,Solar,271,Thursday,September,Fall
8,9,Wind,271,Thursday,September,Fall
21,22,Wind,271,Thursday,September,Fall
15,16,Solar,271,Thursday,September,Fall
9,10,Solar,271,Thursday,September,Fall
7,8,Wind,271,Thursday,September,Fall
6,7,Wind,271,Thursday,September,Fall
19,20,Wind,271,Thursday,September,Fall
16,17,Solar,271,Thursday,September,Fall
20,21,Wind,271,Thursday,September,Fall
7,8,Wind,272,Friday,September,Fall
1,2,Wind,272,Friday,September,Fall
17,18,Wind,272,Friday,September,Fall
12,13,Wind,272,Friday,September,Fall
6,7,Wind,272,Friday,September,Fall
3,4,Wind,272,Friday,September,Fall
14,15,Wind,272,Friday,September,Fall
16,17,Wind,272,Friday,September,Fall
18,19,Wind,272,Friday,September,Fall
21,22,Wind,272,Friday,September,Fall
22,23,Wind,272,Friday,September,Fall
19,20,Wind,272,Friday,September,Fall
5,6,Wind,272,Friday,September,Fall
11,12,Wind,272,Friday,September,Fall
15,16,Wind,272,Friday,September,Fall
20,21,Wind,272,Friday,September,Fall
13,14,Wind,272,Friday,September,Fall
23,0,Wind,272,Friday,September,Fall
0,1,Wind,272,Friday,September,Fall
9,10,Wind,272,Friday,September,Fall
4,5,Wind,272,Friday,September,Fall
8,9,Wind,272,Friday,September,Fall
10,11,Wind,272,Friday,September,Fall
2,3,Wind,272,Friday,September,Fall
6,7,Wind,273,Saturday,September,Fall
2,3,Wind,273,Saturday,September,Fall
18,19,Solar,273,Saturday,September,Fall
19,20,Wind,273,Saturday,September,Fall
5,6,Wind,273,Saturday,September,Fall
21,22,Wind,273,Saturday,September,Fall
13,14,Solar,273,Saturday,September,Fall
1,2,Wind,273,Saturday,September,Fall
17,18,Solar,273,Saturday,September,Fall
3,4,Wind,273,Saturday,September,Fall
15,16,Solar,273,Saturday,September,Fall
8,9,Wind,273,Saturday,September,Fall
20,21,Wind,273,Saturday,September,Fall
11,12,Solar,273,Saturday,September,Fall
16,17,Solar,273,Saturday,September,Fall
14,15,Solar,273,Saturday,September,Fall
0,1,Wind,273,Saturday,September,Fall
10,11,Solar,273,Saturday,September,Fall
23,0,Wind,273,Saturday,September,Fall
12,13,Solar,273,Saturday,September,Fall
22,23,Wind,273,Saturday,September,Fall
7,8,Wind,273,Saturday,September,Fall
9,10,Solar,273,Saturday,September,Fall
4,5,Wind,273,Saturday,September,Fall
9,10,Solar,274,Sunday,October,Fall
18,19,Solar,274,Sunday,October,Fall
21,22,Wind,274,Sunday,October,Fall
1,2,Wind,274,Sunday,October,Fall
23,0,Wind,274,Sunday,October,Fall
8,9,Wind,274,Sunday,October,Fall
5,6,Wind,274,Sunday,October,Fall
6,7,Wind,274,Sunday,October,Fall
17,18,Solar,274,Sunday,October,Fall
13,14,Solar,274,Sunday,October,Fall
11,12,Solar,274,Sunday,October,Fall
7,8,Wind,274,Sunday,October,Fall
3,4,Wind,274,Sunday,October,Fall
16,17,Solar,274,Sunday,October,Fall
22,23,Wind,274,Sunday,October,Fall
20,21,Wind,274,Sunday,October,Fall
15,16,Solar,274,Sunday,October,Fall
14,15,Solar,274,Sunday,October,Fall
0,1,Wind,274,Sunday,October,Fall
10,11,Solar,274,Sunday,October,Fall
4,5,Wind,274,Sunday,October,Fall
2,3,Wind,274,Sunday,October,Fall
19,20,Wind,274,Sunday,October,Fall
12,13,Solar,274,Sunday,October,Fall
11,12,Solar,275,Monday,October,Fall
0,1,Wind,275,Monday,October,Fall
17,18,Wind,275,Monday,October,Fall
4,5,Wind,275,Monday,October,Fall
12,13,Solar,275,Monday,October,Fall
6,7,Wind,275,Monday,October,Fall
9,10,Wind,275,Monday,October,Fall
5,6,Wind,275,Monday,October,Fall
23,0,Wind,275,Monday,October,Fall
7,8,Wind,275,Monday,October,Fall
8,9,Wind,275,Monday,October,Fall
13,14,Solar,275,Monday,October,Fall
16,17,Solar,275,Monday,October,Fall
15,16,Solar,275,Monday,October,Fall
3,4,Wind,275,Monday,October,Fall
14,15,Solar,275,Monday,October,Fall
18,19,Wind,275,Monday,October,Fall
19,20,Wind,275,Monday,October,Fall
10,11,Solar,275,Monday,October,Fall
1,2,Wind,275,Monday,October,Fall
20,21,Wind,275,Monday,October,Fall
21,22,Wind,275,Monday,October,Fall
22,23,Wind,275,Monday,October,Fall
2,3,Wind,275,Monday,October,Fall
7,8,Wind,276,Tuesday,October,Fall
21,22,Wind,276,Tuesday,October,Fall
3,4,Wind,276,Tuesday,October,Fall
14,15,Wind,276,Tuesday,October,Fall
10,11,Wind,276,Tuesday,October,Fall
19,20,Wind,276,Tuesday,October,Fall
18,19,Wind,276,Tuesday,October,Fall
8,9,Wind,276,Tuesday,October,Fall
1,2,Wind,276,Tuesday,October,Fall
5,6,Wind,276,Tuesday,October,Fall
0,1,Wind,276,Tuesday,October,Fall
17,18,Wind,276,Tuesday,October,Fall
16,17,Wind,276,Tuesday,October,Fall
12,13,Wind,276,Tuesday,October,Fall
22,23,Wind,276,Tuesday,October,Fall
15,16,Wind,276,Tuesday,October,Fall
4,5,Wind,276,Tuesday,October,Fall
6,7,Wind,276,Tuesday,October,Fall
23,0,Wind,276,Tuesday,October,Fall
2,3,Wind,276,Tuesday,October,Fall
13,14,Wind,276,Tuesday,October,Fall
11,12,Wind,276,Tuesday,October,Fall
20,21,Wind,276,Tuesday,October,Fall
9,10,Wind,276,Tuesday,October,Fall
1,2,Wind,277,Wednesday,October,Fall
16,17,Solar,277,Wednesday,October,Fall
19,20,Wind,277,Wednesday,October,Fall
21,22,Wind,277,Wednesday,October,Fall
20,21,Wind,277,Wednesday,October,Fall
11,12,Solar,277,Wednesday,October,Fall
6,7,Wind,277,Wednesday,October,Fall
5,6,Wind,277,Wednesday,October,Fall
9,10,Solar,277,Wednesday,October,Fall
3,4,Wind,277,Wednesday,October,Fall
2,3,Wind,277,Wednesday,October,Fall
0,1,Wind,277,Wednesday,October,Fall
8,9,Wind,277,Wednesday,October,Fall
4,5,Wind,277,Wednesday,October,Fall
15,16,Solar,277,Wednesday,October,Fall
7,8,Wind,277,Wednesday,October,Fall
14,15,Solar,277,Wednesday,October,Fall
10,11,Solar,277,Wednesday,October,Fall
12,13,Solar,277,Wednesday,October,Fall
22,23,Wind,277,Wednesday,October,Fall
18,19,Wind,277,Wednesday,October,Fall
13,14,Solar,277,Wednesday,October,Fall
17,18,Solar,277,Wednesday,October,Fall
23,0,Wind,277,Wednesday,October,Fall
18,19,Solar,278,Thursday,October,Fall
12,13,Solar,278,Thursday,October,Fall
19,20,Wind,278,Thursday,October,Fall
3,4,Wind,278,Thursday,October,Fall
17,18,Solar,278,Thursday,October,Fall
16,17,Solar,278,Thursday,October,Fall
11,12,Solar,278,Thursday,October,Fall
13,14,Solar,278,Thursday,October,Fall
14,15,Solar,278,Thursday,October,Fall
7,8,Wind,278,Thursday,October,Fall
21,22,Wind,278,Thursday,October,Fall
4,5,Wind,278,Thursday,October,Fall
23,0,Wind,278,Thursday,October,Fall
8,9,Wind,278,Thursday,October,Fall
0,1,Wind,278,Thursday,October,Fall
10,11,Solar,278,Thursday,October,Fall
5,6,Wind,278,Thursday,October,Fall
2,3,Wind,278,Thursday,October,Fall
1,2,Wind,278,Thursday,October,Fall
6,7,Wind,278,Thursday,October,Fall
9,10,Solar,278,Thursday,October,Fall
15,16,Solar,278,Thursday,October,Fall
22,23,Wind,278,Thursday,October,Fall
20,21,Wind,278,Thursday,October,Fall
13,14,Solar,279,Friday,October,Fall
18,19,Solar,279,Friday,October,Fall
4,5,Wind,279,Friday,October,Fall
20,21,Wind,279,Friday,October,Fall
19,20,Wind,279,Friday,October,Fall
22,23,Wind,279,Friday,October,Fall
2,3,Wind,279,Friday,October,Fall
0,1,Wind,279,Friday,October,Fall
17,18,Solar,279,Friday,October,Fall
16,17,Solar,279,Friday,October,Fall
5,6,Wind,279,Friday,October,Fall
11,12,Solar,279,Friday,October,Fall
21,22,Wind,279,Friday,October,Fall
6,7,Wind,279,Friday,October,Fall
1,2,Wind,279,Friday,October,Fall
12,13,Solar,279,Friday,October,Fall
3,4,Wind,279,Friday,October,Fall
23,0,Wind,279,Friday,October,Fall
14,15,Solar,279,Friday,October,Fall
7,8,Wind,279,Friday,October,Fall
15,16,Solar,279,Friday,October,Fall
8,9,Wind,279,Friday,October,Fall
10,11,Solar,279,Friday,October,Fall
9,10,Solar,279,Friday,October,Fall
16,17,Solar,280,Saturday,October,Fall
23,0,Wind,280,Saturday,October,Fall
10,11,Solar,280,Saturday,October,Fall
0,1,Wind,280,Saturday,October,Fall
9,10,Solar,280,Saturday,October,Fall
21,22,Wind,280,Saturday,October,Fall
2,3,Wind,280,Saturday,October,Fall
1,2,Wind,280,Saturday,October,Fall
6,7,Wind,280,Saturday,October,Fall
8,9,Wind,280,Saturday,October,Fall
15,16,Solar,280,Saturday,October,Fall
20,21,Wind,280,Saturday,October,Fall
5,6,Wind,280,Saturday,October,Fall
19,20,Wind,280,Saturday,October,Fall
18,19,Wind,280,Saturday,October,Fall
11,12,Solar,280,Saturday,October,Fall
7,8,Wind,280,Saturday,October,Fall
22,23,Wind,280,Saturday,October,Fall
4,5,Wind,280,Saturday,October,Fall
12,13,Solar,280,Saturday,October,Fall
3,4,Wind,280,Saturday,October,Fall
17,18,Solar,280,Saturday,October,Fall
13,14,Solar,280,Saturday,October,Fall
14,15,Solar,280,Saturday,October,Fall
2,3,Wind,281,Sunday,October,Fall
3,4,Wind,281,Sunday,October,Fall
21,22,Wind,281,Sunday,October,Fall
13,14,Solar,281,Sunday,October,Fall
23,0,Wind,281,Sunday,October,Fall
19,20,Wind,281,Sunday,October,Fall
15,16,Solar,281,Sunday,October,Fall
20,21,Wind,281,Sunday,October,Fall
22,23,Wind,281,Sunday,October,Fall
12,13,Solar,281,Sunday,October,Fall
10,11,Solar,281,Sunday,October,Fall
17,18,Solar,281,Sunday,October,Fall
8,9,Wind,281,Sunday,October,Fall
14,15,Solar,281,Sunday,October,Fall
9,10,Solar,281,Sunday,October,Fall
7,8,Wind,281,Sunday,October,Fall
16,17,Solar,281,Sunday,October,Fall
1,2,Wind,281,Sunday,October,Fall
5,6,Wind,281,Sunday,October,Fall
4,5,Wind,281,Sunday,October,Fall
6,7,Wind,281,Sunday,October,Fall
18,19,Solar,281,Sunday,October,Fall
0,1,Wind,281,Sunday,October,Fall
11,12,Solar,281,Sunday,October,Fall
2,3,Wind,282,Monday,October,Fall
18,19,Solar,282,Monday,October,Fall
22,23,Wind,282,Monday,October,Fall
21,22,Wind,282,Monday,October,Fall
8,9,Wind,282,Monday,October,Fall
9,10,Solar,282,Monday,October,Fall
13,14,Solar,282,Monday,October,Fall
14,15,Solar,282,Monday,October,Fall
23,0,Wind,282,Monday,October,Fall
3,4,Wind,282,Monday,October,Fall
7,8,Wind,282,Monday,October,Fall
17,18,Solar,282,Monday,October,Fall
