Date,Day_Name,Day_of_Year,End_Hour,Month_Name,Production,Season,Source,Start_Hour
5/10/2022,Tuesday,130,6,May,2336,Spring,Wind,5
5/10/2022,Tuesday,130,13,May,8156,Spring,Solar,12
5/10/2022,Tuesday,130,17,May,8853,Spring,Solar,16
5/10/2022,Tuesday,130,15,May,9756,Spring,Solar,14
5/10/2022,Tuesday,130,23,May,2423,Spring,Wind,22
5/10/2022,Tuesday,130,4,May,1668,Spring,Wind,3
5/11/2022,Wednesday,131,14,May,13441,Spring,Wind,13
5/11/2022,Wednesday,131,16,May,14702,Spring,Wind,15
5/11/2022,Wednesday,131,9,May,4255,Spring,Wind,8
5/11/2022,Wednesday,131,5,May,2821,Spring,Wind,4
5/11/2022,Wednesday,131,8,May,3997,Spring,Wind,7
5/11/2022,Wednesday,131,4,May,2694,Spring,Wind,3
5/11/2022,Wednesday,131,21,May,7674,Spring,Wind,20
5/11/2022,Wednesday,131,6,May,3101,Spring,Wind,5
5/11/2022,Wednesday,131,22,May,7422,Spring,Wind,21
5/11/2022,Wednesday,131,1,May,2910,Spring,Wind,0
5/11/2022,Wednesday,131,18,May,13129,Spring,Wind,17
5/11/2022,Wednesday,131,7,May,3550,Spring,Wind,6
5/11/2022,Wednesday,131,15,May,14433,Spring,Wind,14
5/11/2022,Wednesday,131,17,May,14193,Spring,Wind,16
5/11/2022,Wednesday,131,19,May,11078,Spring,Wind,18
5/11/2022,Wednesday,131,12,May,10297,Spring,Solar,11
5/11/2022,Wednesday,131,2,May,2851,Spring,Wind,1
5/11/2022,Wednesday,131,3,May,2736,Spring,Wind,2
5/11/2022,Wednesday,131,13,May,12097,Spring,Solar,12
5/11/2022,Wednesday,131,20,May,8878,Spring,Wind,19
5/11/2022,Wednesday,131,11,May,7976,Spring,Solar,10
5/11/2022,Wednesday,131,0,May,6060,Spring,Wind,23
5/11/2022,Wednesday,131,23,May,6834,Spring,Wind,22
5/11/2022,Wednesday,131,10,May,5589,Spring,Solar,9
5/12/2022,Thursday,132,14,May,5753,Spring,Solar,13
5/12/2022,Thursday,132,1,May,5274,Spring,Wind,0
5/12/2022,Thursday,132,20,May,2619,Spring,Wind,19
5/12/2022,Thursday,132,19,May,3488,Spring,Wind,18
5/12/2022,Thursday,132,15,May,6227,Spring,Solar,14
5/12/2022,Thursday,132,2,May,4422,Spring,Wind,1
5/12/2022,Thursday,132,5,May,2054,Spring,Wind,4
5/12/2022,Thursday,132,0,May,2260,Spring,Wind,23
5/12/2022,Thursday,132,13,May,5347,Spring,Solar,12
5/12/2022,Thursday,132,17,May,5413,Spring,Solar,16
5/12/2022,Thursday,132,18,May,4492,Spring,Solar,17
5/12/2022,Thursday,132,12,May,4874,Spring,Solar,11
5/12/2022,Thursday,132,16,May,6042,Spring,Solar,15
5/12/2022,Thursday,132,4,May,2556,Spring,Wind,3
5/12/2022,Thursday,132,11,May,4025,Spring,Solar,10
5/12/2022,Thursday,132,9,May,1922,Spring,Solar,8
5/12/2022,Thursday,132,21,May,2077,Spring,Wind,20
5/12/2022,Thursday,132,6,May,1774,Spring,Wind,5
5/12/2022,Thursday,132,3,May,3412,Spring,Wind,2
5/12/2022,Thursday,132,22,May,1991,Spring,Wind,21
5/12/2022,Thursday,132,10,May,2937,Spring,Solar,9
5/12/2022,Thursday,132,8,May,1481,Spring,Wind,7
5/12/2022,Thursday,132,7,May,1452,Spring,Wind,6
5/12/2022,Thursday,132,23,May,2068,Spring,Wind,22
5/13/2022,Friday,133,3,May,2277,Spring,Wind,2
5/13/2022,Friday,133,22,May,1570,Spring,Wind,21
5/13/2022,Friday,133,6,May,2098,Spring,Wind,5
5/13/2022,Friday,133,18,May,5316,Spring,Solar,17
5/13/2022,Friday,133,12,May,5938,Spring,Solar,11
5/13/2022,Friday,133,16,May,6528,Spring,Solar,15
5/13/2022,Friday,133,4,May,2259,Spring,Wind,3
5/13/2022,Friday,133,8,May,2060,Spring,Wind,7
5/13/2022,Friday,133,15,May,6631,Spring,Solar,14
5/13/2022,Friday,133,9,May,2490,Spring,Solar,8
5/13/2022,Friday,133,1,May,2469,Spring,Wind,0
5/13/2022,Friday,133,0,May,1952,Spring,Wind,23
5/13/2022,Friday,133,7,May,1900,Spring,Wind,6
5/13/2022,Friday,133,20,May,2614,Spring,Wind,19
5/13/2022,Friday,133,19,May,4083,Spring,Solar,18
5/13/2022,Friday,133,11,May,4843,Spring,Solar,10
5/13/2022,Friday,133,10,May,3662,Spring,Solar,9
5/13/2022,Friday,133,13,May,6321,Spring,Solar,12
5/13/2022,Friday,133,17,May,6107,Spring,Solar,16
5/13/2022,Friday,133,23,May,1800,Spring,Wind,22
5/13/2022,Friday,133,2,May,2381,Spring,Wind,1
5/13/2022,Friday,133,14,May,6562,Spring,Solar,13
5/13/2022,Friday,133,21,May,1684,Spring,Wind,20
5/13/2022,Friday,133,5,May,2236,Spring,Wind,4
5/14/2022,Saturday,134,16,May,5854,Spring,Solar,15
5/14/2022,Saturday,134,6,May,1726,Spring,Wind,5
5/14/2022,Saturday,134,8,May,2008,Spring,Wind,7
5/14/2022,Saturday,134,5,May,1879,Spring,Wind,4
5/14/2022,Saturday,134,4,May,2006,Spring,Wind,3
5/14/2022,Saturday,134,0,May,3359,Spring,Wind,23
5/14/2022,Saturday,134,18,May,4045,Spring,Solar,17
5/14/2022,Saturday,134,9,May,2653,Spring,Solar,8
5/14/2022,Saturday,134,1,May,1944,Spring,Wind,0
5/14/2022,Saturday,134,21,May,1424,Spring,Wind,20
5/14/2022,Saturday,134,20,May,1781,Spring,Wind,19
5/14/2022,Saturday,134,22,May,2053,Spring,Wind,21
5/14/2022,Saturday,134,2,May,1984,Spring,Wind,1
5/14/2022,Saturday,134,3,May,1988,Spring,Wind,2
5/14/2022,Saturday,134,10,May,3796,Spring,Solar,9
5/14/2022,Saturday,134,15,May,6336,Spring,Solar,14
5/14/2022,Saturday,134,11,May,5016,Spring,Solar,10
5/14/2022,Saturday,134,12,May,5901,Spring,Solar,11
5/14/2022,Saturday,134,14,May,6526,Spring,Solar,13
5/14/2022,Saturday,134,23,May,2897,Spring,Wind,22
5/14/2022,Saturday,134,13,May,6428,Spring,Solar,12
5/14/2022,Saturday,134,17,May,4971,Spring,Solar,16
5/14/2022,Saturday,134,7,May,1704,Spring,Wind,6
5/14/2022,Saturday,134,19,May,2893,Spring,Solar,18
5/15/2022,Sunday,135,16,May,9252,Spring,Solar,15
5/15/2022,Sunday,135,19,May,6415,Spring,Wind,18
5/15/2022,Sunday,135,20,May,4838,Spring,Wind,19
5/15/2022,Sunday,135,3,May,4230,Spring,Wind,2
5/15/2022,Sunday,135,0,May,4958,Spring,Wind,23
5/15/2022,Sunday,135,14,May,8899,Spring,Solar,13
5/15/2022,Sunday,135,2,May,4260,Spring,Wind,1
5/15/2022,Sunday,135,17,May,8594,Spring,Solar,16
5/15/2022,Sunday,135,6,May,4007,Spring,Wind,5
5/15/2022,Sunday,135,15,May,9223,Spring,Solar,14
5/15/2022,Sunday,135,9,May,5141,Spring,Wind,8
5/15/2022,Sunday,135,5,May,3973,Spring,Wind,4
5/15/2022,Sunday,135,23,May,5715,Spring,Wind,22
5/15/2022,Sunday,135,4,May,4034,Spring,Wind,3
5/15/2022,Sunday,135,10,May,5538,Spring,Solar,9
5/15/2022,Sunday,135,12,May,7436,Spring,Solar,11
5/15/2022,Sunday,135,21,May,4383,Spring,Wind,20
5/15/2022,Sunday,135,7,May,4273,Spring,Wind,6
5/15/2022,Sunday,135,13,May,8482,Spring,Solar,12
5/15/2022,Sunday,135,22,May,5019,Spring,Wind,21
5/15/2022,Sunday,135,18,May,7724,Spring,Wind,17
5/15/2022,Sunday,135,1,May,3828,Spring,Wind,0
5/15/2022,Sunday,135,8,May,4614,Spring,Wind,7
5/15/2022,Sunday,135,11,May,6338,Spring,Solar,10
5/16/2022,Monday,136,20,May,1701,Spring,Solar,19
5/16/2022,Monday,136,19,May,3393,Spring,Solar,18
5/16/2022,Monday,136,6,May,5648,Spring,Wind,5
5/16/2022,Monday,136,16,May,6963,Spring,Solar,15
5/16/2022,Monday,136,14,May,7619,Spring,Solar,13
5/16/2022,Monday,136,2,May,3858,Spring,Wind,1
5/16/2022,Monday,136,22,May,424,Spring,Wind,21
5/16/2022,Monday,136,10,May,6824,Spring,Wind,9
5/16/2022,Monday,136,23,May,599,Spring,Wind,22
5/16/2022,Monday,136,5,May,4773,Spring,Wind,4
5/16/2022,Monday,136,0,May,889,Spring,Wind,23
5/16/2022,Monday,136,9,May,5803,Spring,Wind,8
5/16/2022,Monday,136,18,May,5106,Spring,Solar,17
5/16/2022,Monday,136,17,May,6273,Spring,Solar,16
5/16/2022,Monday,136,3,May,3944,Spring,Wind,2
5/16/2022,Monday,136,1,May,3817,Spring,Wind,0
5/16/2022,Monday,136,21,May,691,Spring,Wind,20
5/16/2022,Monday,136,8,May,5452,Spring,Wind,7
5/16/2022,Monday,136,12,May,7699,Spring,Solar,11
5/16/2022,Monday,136,13,May,7824,Spring,Solar,12
5/16/2022,Monday,136,11,May,7588,Spring,Solar,10
5/16/2022,Monday,136,15,May,7497,Spring,Solar,14
5/16/2022,Monday,136,7,May,5588,Spring,Wind,6
5/16/2022,Monday,136,4,May,4235,Spring,Wind,3
5/17/2022,Tuesday,137,3,May,2321,Spring,Wind,2
5/17/2022,Tuesday,137,2,May,1873,Spring,Wind,1
5/17/2022,Tuesday,137,4,May,2459,Spring,Wind,3
5/17/2022,Tuesday,137,23,May,2760,Spring,Wind,22
5/17/2022,Tuesday,137,0,May,3455,Spring,Wind,23
5/17/2022,Tuesday,137,19,May,4803,Spring,Solar,18
5/17/2022,Tuesday,137,9,May,3586,Spring,Wind,8
5/17/2022,Tuesday,137,17,May,6706,Spring,Solar,16
5/17/2022,Tuesday,137,20,May,3317,Spring,Wind,19
5/17/2022,Tuesday,137,22,May,2117,Spring,Wind,21
5/17/2022,Tuesday,137,21,May,2208,Spring,Wind,20
5/17/2022,Tuesday,137,13,May,7230,Spring,Solar,12
5/17/2022,Tuesday,137,15,May,7524,Spring,Solar,14
5/17/2022,Tuesday,137,5,May,2468,Spring,Wind,4
5/17/2022,Tuesday,137,14,May,7525,Spring,Solar,13
5/17/2022,Tuesday,137,16,May,7283,Spring,Solar,15
5/17/2022,Tuesday,137,6,May,2415,Spring,Wind,5
5/17/2022,Tuesday,137,1,May,1328,Spring,Wind,0
5/17/2022,Tuesday,137,8,May,3135,Spring,Wind,7
5/17/2022,Tuesday,137,18,May,5951,Spring,Solar,17
5/17/2022,Tuesday,137,11,May,5574,Spring,Solar,10
5/17/2022,Tuesday,137,10,May,4347,Spring,Solar,9
5/17/2022,Tuesday,137,12,May,6618,Spring,Solar,11
5/17/2022,Tuesday,137,7,May,2598,Spring,Wind,6
5/18/2022,Wednesday,138,20,May,2474,Spring,Wind,19
5/18/2022,Wednesday,138,15,May,6720,Spring,Solar,14
5/18/2022,Wednesday,138,2,May,3430,Spring,Wind,1
5/18/2022,Wednesday,138,23,May,3969,Spring,Wind,22
5/18/2022,Wednesday,138,4,May,2167,Spring,Wind,3
5/18/2022,Wednesday,138,5,May,1773,Spring,Wind,4
5/18/2022,Wednesday,138,11,May,4887,Spring,Solar,10
5/18/2022,Wednesday,138,3,May,2860,Spring,Wind,2
5/18/2022,Wednesday,138,8,May,1747,Spring,Wind,7
5/18/2022,Wednesday,138,14,May,6694,Spring,Solar,13
5/18/2022,Wednesday,138,6,May,1495,Spring,Wind,5
5/18/2022,Wednesday,138,10,May,3709,Spring,Solar,9
5/18/2022,Wednesday,138,18,May,4818,Spring,Solar,17
5/18/2022,Wednesday,138,12,May,5814,Spring,Solar,11
5/18/2022,Wednesday,138,0,May,5010,Spring,Wind,23
5/18/2022,Wednesday,138,22,May,2877,Spring,Wind,21
5/18/2022,Wednesday,138,1,May,3656,Spring,Wind,0
5/18/2022,Wednesday,138,7,May,1431,Spring,Wind,6
5/18/2022,Wednesday,138,9,May,2550,Spring,Solar,8
5/18/2022,Wednesday,138,16,May,6498,Spring,Solar,15
5/18/2022,Wednesday,138,19,May,3520,Spring,Solar,18
5/18/2022,Wednesday,138,13,May,6471,Spring,Solar,12
5/18/2022,Wednesday,138,21,May,2254,Spring,Wind,20
5/18/2022,Wednesday,138,17,May,5924,Spring,Solar,16
5/19/2022,Thursday,139,16,May,8466,Spring,Solar,15
5/19/2022,Thursday,139,8,May,4061,Spring,Wind,7
5/19/2022,Thursday,139,12,May,8552,Spring,Wind,11
5/19/2022,Thursday,139,5,May,3797,Spring,Wind,4
5/19/2022,Thursday,139,9,May,4300,Spring,Wind,8
5/19/2022,Thursday,139,6,May,3542,Spring,Wind,5
5/19/2022,Thursday,139,4,May,4280,Spring,Wind,3
5/19/2022,Thursday,139,20,May,2881,Spring,Wind,19
5/19/2022,Thursday,139,15,May,8833,Spring,Solar,14
5/19/2022,Thursday,139,19,May,4557,Spring,Solar,18
5/19/2022,Thursday,139,17,May,7748,Spring,Solar,16
5/19/2022,Thursday,139,23,May,2542,Spring,Wind,22
5/19/2022,Thursday,139,21,May,1979,Spring,Wind,20
5/19/2022,Thursday,139,14,May,8586,Spring,Solar,13
5/19/2022,Thursday,139,11,May,7130,Spring,Wind,10
5/19/2022,Thursday,139,22,May,1931,Spring,Wind,21
5/19/2022,Thursday,139,0,May,2771,Spring,Wind,23
5/19/2022,Thursday,139,10,May,5194,Spring,Wind,9
5/19/2022,Thursday,139,2,May,4866,Spring,Wind,1
5/19/2022,Thursday,139,7,May,3839,Spring,Wind,6
5/19/2022,Thursday,139,18,May,6276,Spring,Solar,17
5/19/2022,Thursday,139,1,May,5114,Spring,Wind,0
5/19/2022,Thursday,139,3,May,4815,Spring,Wind,2
5/19/2022,Thursday,139,13,May,8550,Spring,Solar,12
5/20/2022,Friday,140,3,May,2814,Spring,Wind,2
5/20/2022,Friday,140,21,May,5579,Spring,Wind,20
5/20/2022,Friday,140,15,May,11323,Spring,Wind,14
5/20/2022,Friday,140,2,May,2899,Spring,Wind,1
5/20/2022,Friday,140,14,May,11310,Spring,Wind,13
5/20/2022,Friday,140,19,May,10279,Spring,Wind,18
5/20/2022,Friday,140,11,May,6916,Spring,Solar,10
5/20/2022,Friday,140,22,May,3805,Spring,Wind,21
5/20/2022,Friday,140,17,May,12694,Spring,Wind,16
5/20/2022,Friday,140,1,May,2743,Spring,Wind,0
5/20/2022,Friday,140,13,May,10032,Spring,Wind,12
5/20/2022,Friday,140,9,May,4523,Spring,Wind,8
5/20/2022,Friday,140,0,May,2833,Spring,Wind,23
5/20/2022,Friday,140,12,May,8607,Spring,Wind,11
5/20/2022,Friday,140,4,May,2933,Spring,Wind,3
5/20/2022,Friday,140,8,May,3605,Spring,Wind,7
5/20/2022,Friday,140,18,May,11973,Spring,Wind,17
5/20/2022,Friday,140,10,May,5745,Spring,Wind,9
5/20/2022,Friday,140,6,May,2884,Spring,Wind,5
5/20/2022,Friday,140,20,May,8047,Spring,Wind,19
5/20/2022,Friday,140,7,May,3077,Spring,Wind,6
5/20/2022,Friday,140,23,May,3099,Spring,Wind,22
5/20/2022,Friday,140,16,May,11978,Spring,Wind,15
5/20/2022,Friday,140,5,May,2849,Spring,Wind,4
5/21/2022,Saturday,141,21,May,1235,Spring,Wind,20
5/21/2022,Saturday,141,14,May,6385,Spring,Solar,13
5/21/2022,Saturday,141,13,May,6270,Spring,Solar,12
5/21/2022,Saturday,141,5,May,1821,Spring,Wind,4
5/21/2022,Saturday,141,4,May,2264,Spring,Wind,3
5/21/2022,Saturday,141,18,May,4001,Spring,Solar,17
5/21/2022,Saturday,141,3,May,2711,Spring,Wind,2
5/21/2022,Saturday,141,22,May,1661,Spring,Wind,21
5/21/2022,Saturday,141,12,May,5847,Spring,Solar,11
5/21/2022,Saturday,141,11,May,4973,Spring,Solar,10
5/21/2022,Saturday,141,16,May,5864,Spring,Solar,15
5/21/2022,Saturday,141,7,May,1715,Spring,Wind,6
5/21/2022,Saturday,141,9,May,2716,Spring,Solar,8
5/21/2022,Saturday,141,17,May,5160,Spring,Solar,16
5/21/2022,Saturday,141,19,May,2628,Spring,Solar,18
5/21/2022,Saturday,141,15,May,6285,Spring,Solar,14
5/21/2022,Saturday,141,20,May,1551,Spring,Solar,19
5/21/2022,Saturday,141,1,May,2769,Spring,Wind,0
5/21/2022,Saturday,141,23,May,2252,Spring,Wind,22
5/21/2022,Saturday,141,6,May,1599,Spring,Wind,5
5/21/2022,Saturday,141,2,May,2873,Spring,Wind,1
5/21/2022,Saturday,141,10,May,3866,Spring,Solar,9
5/21/2022,Saturday,141,8,May,2142,Spring,Wind,7
5/21/2022,Saturday,141,0,May,2663,Spring,Wind,23
5/22/2022,Sunday,142,5,May,2804,Spring,Wind,4
5/22/2022,Sunday,142,22,May,2460,Spring,Wind,21
5/22/2022,Sunday,142,16,May,5188,Spring,Solar,15
5/22/2022,Sunday,142,11,May,4472,Spring,Solar,10
5/22/2022,Sunday,142,19,May,3001,Spring,Solar,18
5/22/2022,Sunday,142,13,May,5952,Spring,Solar,12
5/22/2022,Sunday,142,2,May,2808,Spring,Wind,1
5/22/2022,Sunday,142,8,May,2401,Spring,Wind,7
5/22/2022,Sunday,142,20,May,2313,Spring,Wind,19
5/22/2022,Sunday,142,18,May,3778,Spring,Solar,17
5/22/2022,Sunday,142,17,May,4559,Spring,Solar,16
5/22/2022,Sunday,142,12,May,5522,Spring,Solar,11
5/22/2022,Sunday,142,23,May,2837,Spring,Wind,22
5/22/2022,Sunday,142,6,May,2386,Spring,Wind,5
5/22/2022,Sunday,142,0,May,3313,Spring,Wind,23
5/22/2022,Sunday,142,21,May,2187,Spring,Wind,20
5/22/2022,Sunday,142,7,May,1910,Spring,Wind,6
5/22/2022,Sunday,142,3,May,2963,Spring,Wind,2
5/22/2022,Sunday,142,15,May,5753,Spring,Solar,14
5/22/2022,Sunday,142,14,May,5983,Spring,Solar,13
5/22/2022,Sunday,142,4,May,3048,Spring,Wind,3
5/22/2022,Sunday,142,1,May,2793,Spring,Wind,0
5/22/2022,Sunday,142,9,May,3176,Spring,Wind,8
5/22/2022,Sunday,142,10,May,3677,Spring,Solar,9
5/23/2022,Monday,143,0,May,4525,Spring,Wind,23
5/23/2022,Monday,143,22,May,4906,Spring,Wind,21
5/23/2022,Monday,143,7,May,2966,Spring,Wind,6
5/23/2022,Monday,143,5,May,3441,Spring,Wind,4
5/23/2022,Monday,143,10,May,5479,Spring,Wind,9
5/23/2022,Monday,143,18,May,11038,Spring,Wind,17
5/23/2022,Monday,143,3,May,2534,Spring,Wind,2
5/23/2022,Monday,143,16,May,11353,Spring,Wind,15
5/23/2022,Monday,143,17,May,11589,Spring,Wind,16
5/23/2022,Monday,143,13,May,8430,Spring,Wind,12
5/23/2022,Monday,143,21,May,6058,Spring,Wind,20
5/23/2022,Monday,143,2,May,2742,Spring,Wind,1
5/23/2022,Monday,143,9,May,4377,Spring,Wind,8
5/23/2022,Monday,143,23,May,4392,Spring,Wind,22
5/23/2022,Monday,143,19,May,9632,Spring,Wind,18
5/23/2022,Monday,143,6,May,2695,Spring,Wind,5
5/23/2022,Monday,143,14,May,9217,Spring,Wind,13
5/23/2022,Monday,143,8,May,3621,Spring,Wind,7
5/23/2022,Monday,143,1,May,3636,Spring,Wind,0
5/23/2022,Monday,143,20,May,7416,Spring,Wind,19
5/23/2022,Monday,143,4,May,3713,Spring,Wind,3
5/23/2022,Monday,143,12,May,7317,Spring,Wind,11
5/23/2022,Monday,143,11,May,6256,Spring,Wind,10
5/23/2022,Monday,143,15,May,10298,Spring,Wind,14
5/24/2022,Tuesday,144,14,May,8659,Spring,Wind,13
5/24/2022,Tuesday,144,12,May,8697,Spring,Wind,11
5/24/2022,Tuesday,144,20,May,3357,Spring,Wind,19
5/24/2022,Tuesday,144,9,May,6725,Spring,Wind,8
5/24/2022,Tuesday,144,2,May,4897,Spring,Wind,1
5/24/2022,Tuesday,144,22,May,1603,Spring,Wind,21
5/24/2022,Tuesday,144,4,May,5611,Spring,Wind,3
5/24/2022,Tuesday,144,11,May,8396,Spring,Wind,10
5/24/2022,Tuesday,144,17,May,6735,Spring,Wind,16
5/24/2022,Tuesday,144,16,May,7710,Spring,Wind,15
5/24/2022,Tuesday,144,1,May,4359,Spring,Wind,0
5/24/2022,Tuesday,144,3,May,5374,Spring,Wind,2
5/24/2022,Tuesday,144,19,May,4509,Spring,Wind,18
5/24/2022,Tuesday,144,7,May,5922,Spring,Wind,6
5/24/2022,Tuesday,144,10,May,7768,Spring,Wind,9
5/24/2022,Tuesday,144,21,May,2226,Spring,Wind,20
5/24/2022,Tuesday,144,6,May,6008,Spring,Wind,5
5/24/2022,Tuesday,144,18,May,5711,Spring,Wind,17
5/24/2022,Tuesday,144,0,May,1737,Spring,Wind,23
5/24/2022,Tuesday,144,13,May,8914,Spring,Wind,12
5/24/2022,Tuesday,144,15,May,8338,Spring,Wind,14
5/24/2022,Tuesday,144,8,May,5759,Spring,Wind,7
5/24/2022,Tuesday,144,5,May,5773,Spring,Wind,4
5/24/2022,Tuesday,144,23,May,1588,Spring,Wind,22
5/25/2022,Wednesday,145,8,May,2887,Spring,Wind,7
5/25/2022,Wednesday,145,1,May,1979,Spring,Wind,0
5/25/2022,Wednesday,145,3,May,2324,Spring,Wind,2
5/25/2022,Wednesday,145,23,May,5875,Spring,Wind,22
5/25/2022,Wednesday,145,0,May,5747,Spring,Wind,23
5/25/2022,Wednesday,145,18,May,10624,Spring,Wind,17
5/25/2022,Wednesday,145,17,May,11218,Spring,Wind,16
5/25/2022,Wednesday,145,12,May,7979,Spring,Wind,11
5/25/2022,Wednesday,145,14,May,10040,Spring,Wind,13
5/25/2022,Wednesday,145,5,May,2759,Spring,Wind,4
5/25/2022,Wednesday,145,22,May,6201,Spring,Wind,21
5/25/2022,Wednesday,145,16,May,11074,Spring,Wind,15
5/25/2022,Wednesday,145,6,May,2868,Spring,Wind,5
5/25/2022,Wednesday,145,15,May,10753,Spring,Wind,14
5/25/2022,Wednesday,145,19,May,9411,Spring,Wind,18
5/25/2022,Wednesday,145,11,May,6661,Spring,Solar,10
5/25/2022,Wednesday,145,2,May,2176,Spring,Wind,1
5/25/2022,Wednesday,145,10,May,5113,Spring,Solar,9
5/25/2022,Wednesday,145,4,May,2465,Spring,Wind,3
5/25/2022,Wednesday,145,13,May,9014,Spring,Wind,12
5/25/2022,Wednesday,145,7,May,2701,Spring,Wind,6
5/25/2022,Wednesday,145,9,May,3536,Spring,Wind,8
5/25/2022,Wednesday,145,20,May,8041,Spring,Wind,19
5/25/2022,Wednesday,145,21,May,6688,Spring,Wind,20
5/26/2022,Thursday,146,17,May,7568,Spring,Wind,16
5/26/2022,Thursday,146,6,May,3427,Spring,Wind,5
5/26/2022,Thursday,146,20,May,5141,Spring,Wind,19
5/26/2022,Thursday,146,7,May,3097,Spring,Wind,6
5/26/2022,Thursday,146,3,May,4393,Spring,Wind,2
5/26/2022,Thursday,146,11,May,5831,Spring,Solar,10
5/26/2022,Thursday,146,22,May,4299,Spring,Wind,21
5/26/2022,Thursday,146,0,May,4339,Spring,Wind,23
5/26/2022,Thursday,146,2,May,4706,Spring,Wind,1
5/26/2022,Thursday,146,1,May,5407,Spring,Wind,0
5/26/2022,Thursday,146,15,May,7513,Spring,Solar,14
5/26/2022,Thursday,146,13,May,6717,Spring,Solar,12
5/26/2022,Thursday,146,19,May,6040,Spring,Wind,18
5/26/2022,Thursday,146,10,May,5045,Spring,Wind,9
5/26/2022,Thursday,146,12,May,6324,Spring,Solar,11
5/26/2022,Thursday,146,5,May,3641,Spring,Wind,4
5/26/2022,Thursday,146,9,May,4002,Spring,Wind,8
5/26/2022,Thursday,146,16,May,7561,Spring,Wind,15
5/26/2022,Thursday,146,8,May,3190,Spring,Wind,7
5/26/2022,Thursday,146,23,May,4395,Spring,Wind,22
5/26/2022,Thursday,146,14,May,7127,Spring,Solar,13
5/26/2022,Thursday,146,18,May,6956,Spring,Wind,17
5/26/2022,Thursday,146,21,May,4461,Spring,Wind,20
5/26/2022,Thursday,146,4,May,4093,Spring,Wind,3
5/27/2022,Friday,147,4,May,3346,Spring,Wind,3
5/27/2022,Friday,147,6,May,3106,Spring,Wind,5
5/27/2022,Friday,147,19,May,6058,Spring,Wind,18
5/27/2022,Friday,147,17,May,7944,Spring,Solar,16
5/27/2022,Friday,147,20,May,4617,Spring,Wind,19
5/27/2022,Friday,147,23,May,3609,Spring,Wind,22
5/27/2022,Friday,147,3,May,3620,Spring,Wind,2
5/27/2022,Friday,147,2,May,3872,Spring,Wind,1
5/27/2022,Friday,147,10,May,4651,Spring,Wind,9
5/27/2022,Friday,147,5,May,3311,Spring,Wind,4
5/27/2022,Friday,147,21,May,3573,Spring,Wind,20
5/27/2022,Friday,147,9,May,3715,Spring,Wind,8
5/27/2022,Friday,147,0,May,3709,Spring,Wind,23
5/27/2022,Friday,147,1,May,4107,Spring,Wind,0
5/27/2022,Friday,147,8,May,3076,Spring,Wind,7
5/27/2022,Friday,147,7,May,2909,Spring,Wind,6
5/27/2022,Friday,147,12,May,6179,Spring,Solar,11
5/27/2022,Friday,147,11,May,5628,Spring,Solar,10
5/27/2022,Friday,147,15,May,7870,Spring,Solar,14
5/27/2022,Friday,147,22,May,3268,Spring,Wind,21
5/27/2022,Friday,147,13,May,6760,Spring,Solar,12
5/27/2022,Friday,147,14,May,7288,Spring,Solar,13
5/27/2022,Friday,147,18,May,7167,Spring,Solar,17
5/27/2022,Friday,147,16,May,8174,Spring,Solar,15
5/28/2022,Saturday,148,23,May,6694,Spring,Wind,22
5/28/2022,Saturday,148,12,May,7896,Spring,Solar,11
5/28/2022,Saturday,148,5,May,3859,Spring,Wind,4
5/28/2022,Saturday,148,8,May,3736,Spring,Wind,7
5/28/2022,Saturday,148,4,May,3529,Spring,Wind,3
5/28/2022,Saturday,148,10,May,5809,Spring,Solar,9
5/28/2022,Saturday,148,11,May,7134,Spring,Solar,10
5/28/2022,Saturday,148,7,May,3812,Spring,Wind,6
5/28/2022,Saturday,148,14,May,8906,Spring,Solar,13
5/28/2022,Saturday,148,13,May,8544,Spring,Solar,12
5/28/2022,Saturday,148,6,May,3954,Spring,Wind,5
5/28/2022,Saturday,148,9,May,4163,Spring,Wind,8
5/28/2022,Saturday,148,15,May,9122,Spring,Solar,14
5/28/2022,Saturday,148,17,May,9508,Spring,Solar,16
5/28/2022,Saturday,148,19,May,8846,Spring,Wind,18
5/28/2022,Saturday,148,1,May,3605,Spring,Wind,0
5/28/2022,Saturday,148,18,May,9330,Spring,Wind,17
5/28/2022,Saturday,148,16,May,9407,Spring,Solar,15
5/28/2022,Saturday,148,3,May,3207,Spring,Wind,2
5/28/2022,Saturday,148,21,May,6914,Spring,Wind,20
5/28/2022,Saturday,148,22,May,6221,Spring,Wind,21
5/28/2022,Saturday,148,2,May,3403,Spring,Wind,1
5/28/2022,Saturday,148,0,May,6736,Spring,Wind,23
5/28/2022,Saturday,148,20,May,8020,Spring,Wind,19
5/29/2022,Sunday,149,0,May,4482,Spring,Wind,23
5/29/2022,Sunday,149,20,May,5235,Spring,Wind,19
5/29/2022,Sunday,149,5,May,5339,Spring,Wind,4
5/29/2022,Sunday,149,17,May,8796,Spring,Solar,16
5/29/2022,Sunday,149,10,May,7338,Spring,Solar,9
5/29/2022,Sunday,149,11,May,8706,Spring,Solar,10
5/29/2022,Sunday,149,13,May,9320,Spring,Solar,12
5/29/2022,Sunday,149,18,May,8038,Spring,Solar,17
5/29/2022,Sunday,149,15,May,9398,Spring,Solar,14
5/29/2022,Sunday,149,8,May,4550,Spring,Wind,7
5/29/2022,Sunday,149,2,May,6369,Spring,Wind,1
5/29/2022,Sunday,149,7,May,4946,Spring,Wind,6
